path,label
D:\\zainab\\forgery-detector\\data\\ela_cache\4249_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4250_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4251_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4252_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4253_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4254_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4255_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4256_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4257_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4258_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4259_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4260_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4261_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4262_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4263_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4264_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4265_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4266_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4267_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4268_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4269_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4270_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4271_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4272_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4273_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4274_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4275_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4276_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4277_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4278_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4279_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4280_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4281_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4282_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4283_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4284_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4285_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4286_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4287_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4288_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4289_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4290_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4291_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4292_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4293_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4294_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4295_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4296_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4297_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4298_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4299_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4300_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4301_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4302_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4303_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4304_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4305_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4306_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4307_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4308_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4309_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4310_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4311_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4312_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4313_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4314_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4315_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4316_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4317_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4318_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4319_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4320_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4321_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4322_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4323_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4324_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4325_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4326_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4327_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4328_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4329_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4330_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4331_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4332_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4333_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4334_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4335_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4336_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4337_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4338_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4339_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4340_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4341_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4342_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4343_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4344_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4345_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4346_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4347_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4348_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4349_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4350_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4351_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4352_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4353_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4354_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4355_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4356_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4357_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4358_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4359_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4360_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4361_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4362_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4363_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4364_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4365_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4366_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4367_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4368_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4369_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4370_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4371_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4372_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4373_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4374_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4375_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4376_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4377_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4378_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4379_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4380_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4381_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4382_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4383_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4384_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4385_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4386_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4387_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4388_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4389_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4390_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4391_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4392_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4393_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4394_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4395_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4396_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4397_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4398_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4399_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4400_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4401_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4402_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4403_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4404_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4405_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4406_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4407_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4408_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4409_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4410_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4411_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4412_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4413_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4414_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4415_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4416_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4417_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4418_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4419_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4420_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4421_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4422_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4423_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4424_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4425_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4426_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4427_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4428_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4429_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4430_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4431_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4432_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4433_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4434_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4435_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4436_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4437_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4438_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4439_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4440_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4441_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4442_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4443_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4444_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4445_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4446_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4447_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4448_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4449_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4450_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4451_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4452_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4453_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4454_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4455_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4456_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4457_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4458_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4459_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4460_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4461_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4462_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4463_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4464_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4465_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4466_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4467_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4468_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4469_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4470_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4471_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4472_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4473_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4474_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4475_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4476_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4477_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4478_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4479_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4480_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4481_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4482_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4483_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4484_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4485_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4486_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4487_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4488_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4489_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4490_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4491_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4492_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4493_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4494_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4495_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4496_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4497_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4498_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4499_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4500_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4501_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4502_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4503_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4504_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4505_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4506_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4507_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4508_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4509_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4510_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4511_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4512_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4513_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4514_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4515_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4516_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4517_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4518_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4519_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4520_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4521_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4522_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4523_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4524_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4525_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4526_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4527_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4528_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4529_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4530_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4531_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4532_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4533_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4534_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4535_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4536_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4537_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4538_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4539_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4540_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4541_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4542_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4543_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4544_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4545_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4546_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4547_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4548_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4549_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4550_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4551_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4552_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4553_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4554_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4555_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4556_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4557_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4558_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4559_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4560_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4561_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4562_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4563_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4564_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4565_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4566_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4567_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4568_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4569_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4570_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4571_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4572_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4573_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4574_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4575_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4576_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4577_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4578_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4579_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4580_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4581_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4582_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4583_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4584_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4585_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4586_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4587_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4588_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4589_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4590_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4591_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4592_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4593_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4594_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4595_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4596_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4597_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4598_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4599_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4600_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4601_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4602_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4603_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4604_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4605_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4606_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4607_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4608_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4609_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4610_0.png,0
D:\\zainab\\forgery-detector\\data\\ela_cache\4611_1.png,1
D:\\zainab\\forgery-detector\\data\\ela_cache\4612_0.png,0
